Id,y
10255,-396.47203316053003
10256,-168.30166761529293
10257,-75.59324100124505
10258,-292.07350780076865
10259,-59.37366534663164
10260,247.36904706438446
10261,206.83112758185484
10262,17.46246446407935
10263,-181.81148500656923
10264,300.1761509454851
10265,-567.6387247955881
10266,311.5932728526361
10267,-9.929511835493937
10268,161.40782304547818
10269,272.38559922972337
10270,55.12245741942539
10271,-15.278267412197742
10272,286.4023019429013
10273,387.8886119434728
10274,-148.57888863638493
10275,171.9523524483966
10276,-411.57059222267833
10277,213.80253827075182
10278,133.93002437371743
10279,-99.01717750124283
10280,-162.41724224558124
10281,-39.07419011347888
10282,-295.15845218323835
10283,141.32481354359646
10284,163.05983005334411
10285,-55.455401462416845
10286,-145.74067609352215
10287,16.350462436353478
10288,-364.2985584828278
10289,558.6630187376718
10290,40.0506612190066
10291,67.63734504296961
10292,559.8400846554662
10293,469.806947157417
10294,-149.49980105452943
10295,-328.8227866996953
10296,425.77131704667454
10297,85.50466241179402
10298,-166.91553705584874
10299,-662.2984070393493
10300,50.280391653003164
10301,-11.355718332960233
10302,-451.8112644495321
10303,78.67283313413097
10304,-386.81879991735616
10305,-273.2273830523728
10306,352.0150454400224
10307,-263.8480409181022
10308,-214.73022299361065
10309,-84.88115489738526
10310,745.8832791254221
10311,-418.97510845227606
10312,739.1991251661932
10313,-469.077426352947
10314,481.82984486567057
10315,363.20797478743947
10316,-270.25304182071926
10317,-399.59212471613205
10318,234.45728030706536
10319,-38.73469357032775
10320,238.3687487185082
10321,28.69744199018324
10322,238.23095785965455
10323,-130.0074403000005
10324,-681.2945617788486
10325,61.58065295954414
10326,-444.92985067095873
10327,-14.713208392838848
10328,680.4767823428572
10329,288.73260649376647
10330,839.9704901556711
10331,416.65747651918076
10332,167.35603728915854
10333,-86.77953786706658
10334,332.76996760043534
10335,-201.33443093425353
10336,-43.62508298784171
10337,-107.90237779609703
10338,-284.0357380251701
10339,232.60855717832754
10340,237.833151715401
10341,74.39980567720289
10342,255.5177040636455
10343,-168.64961928560996
10344,68.56334601629034
10345,-365.4419817252599
10346,189.70649886094543
10347,-369.83324976671014
10348,-250.90024390237883
10349,76.31355019623203
10350,-344.9455092337754
10351,-187.42339326812683
10352,482.16975698252185
10353,125.75266972885967
10354,450.6919437521867
10355,216.1761901820814
10356,34.34193571930531
10357,57.511455961216015
10358,-211.419498947126
10359,49.76249180949317
10360,76.11104020758343
10361,-29.196254490440474
10362,33.04895852873615
10363,364.5627121630996
10364,234.4828098731524
10365,-21.796554859092137
10366,-476.93787704780055
10367,43.567658993046294
10368,-310.95721366517034
10369,-46.941116226037934
10370,181.19558107133616
10371,-214.96242982007232
10372,-80.22706031522193
10373,841.2082291657402
10374,102.35678708587
10375,37.29773804688135
10376,77.39818275960172
10377,435.79452149369166
10378,111.39479265155711
10379,-128.82922415387395
10380,573.0501210583951
10381,48.60246807791226
10382,-68.5541465921868
10383,56.68162450582989
10384,-360.30993199943913
10385,131.90192283450426
10386,-264.5258976334307
10387,-378.7932497249927
10388,-190.0992925997659
10389,862.9152130409625
10390,159.57649666231168
10391,514.0204635801452
10392,61.38766780340785
10393,720.8758958326581
10394,-450.9767310398022
10395,105.89444211999687
10396,-27.532603044003135
10397,-23.43556196677169
10398,331.20599829494745
10399,-156.02456394824048
10400,0.947701838560608
10401,17.232405165319552
10402,143.23908417021315
10403,53.22645139074773
10404,41.01334926979476
10405,-129.39255146834748
10406,430.91652104593055
10407,-427.90961965735477
10408,49.114004852092165
10409,-221.64758038918868
10410,-313.7597121868497
10411,115.24452244706882
10412,96.10097204453507
10413,-399.9159849424216
10414,-8.411407923563498
10415,733.1841324374702
10416,-332.4267664916506
10417,83.67612042194405
10418,339.79274865544227
10419,-35.11570131451447
10420,38.204335433877645
10421,-606.1984890559291
10422,194.2728533894614
10423,155.03155116158194
10424,-111.25647787348177
10425,-63.33937163651653
10426,403.9358187289631
10427,690.9194303358615
10428,75.78129943644984
10429,-340.3154065235751
10430,-195.76159542698065
10431,40.44513870875457
10432,-137.65418796029311
10433,-95.67479658954409
10434,290.84353787250365
10435,568.4646813472773
10436,351.21865075407624
10437,194.71516658168332
10438,-312.1508420871946
10439,-518.3107868724486
10440,-80.75158048061459
10441,-109.91053830578517
10442,491.4108364751954
10443,371.4851448604933
10444,343.8566446684365
10445,114.6078539736827
10446,-315.2044219098834
10447,83.10396509307006
10448,-82.59915101774203
10449,-182.21902722527702
10450,-294.9172924513041
10451,-294.21055531486945
10452,611.5470417356505
10453,-34.756134103591535
10454,-115.04157690057811
10455,263.27933790237734
10456,346.0565120928378
10457,194.61161526911098
10458,257.3561496384941
10459,-303.20809492711606
10460,-173.19591085705795
10461,-88.53983448578349
10462,137.60161200011407
10463,337.0486492780663
10464,155.7252346036273
10465,-250.29079290523964
10466,148.06340015143482
10467,333.68218860937577
10468,-260.33639238342636
10469,340.3079092279146
10470,224.6853557126955
10471,-607.2797170619317
10472,-54.859592940917935
10473,-685.0910817258437
10474,268.25827077859367
10475,108.79743563388348
10476,-233.1676171727218
10477,115.89088157850333
10478,75.28875461498433
10479,312.5869539403422
10480,78.42590704679458
10481,-509.6307964395836
10482,142.15294578474663
10483,-567.6096744598851
10484,99.19784411012915
10485,181.76569364681012
10486,-27.407098394358368
10487,-646.8210508159764
10488,-261.6328162502985
10489,-398.8768891978148
10490,-259.41075205618324
10491,-252.05740356799083
10492,-25.647967227333833
10493,-479.35794942314067
10494,109.91068619021894
10495,161.94257969114057
10496,-436.8071742397557
10497,-66.01220442256907
10498,-73.60538265407126
10499,51.00273944619467
10500,7.609681032164605
10501,-38.39048673108422
10502,493.59597060692914
10503,-303.4490805444861
10504,285.36305876068604
10505,236.93082121946316
10506,-112.9028873820917
10507,-104.9163970540452
10508,70.1107117201524
10509,-334.40218077461793
10510,-526.1520613513327
10511,26.69512668154073
10512,16.625076878907937
10513,-282.62391868623945
10514,-156.76438922324928
10515,-368.7038524010552
10516,87.26698388397256
10517,9.621961449395148
10518,159.33855433394962
10519,737.8354361900713
10520,-63.52561489683747
10521,253.39234540406693
10522,-195.47926226047906
10523,-233.60406275700683
10524,672.0430027603306
10525,161.0264781163399
10526,-86.92388588378276
10527,767.449937631786
10528,300.1434547015423
10529,-264.63326212053107
10530,506.8069224983674
10531,413.73257578606075
10532,-227.95565420458706
10533,270.7218219182453
10534,166.27214538843123
10535,467.8359469952979
10536,691.0141927413318
10537,-235.19550162577394
10538,-204.49475633783513
10539,235.56549902567008
10540,481.5082289895033
10541,-404.2863716261713
10542,499.63459887902343
10543,-280.4236242835585
10544,349.6353570127738
10545,56.279218559325656
10546,377.7838241995523
10547,58.2392941250816
10548,424.29981217464854
10549,85.80041244154717
10550,-252.99288852459023
10551,172.86784495502107
10552,-190.10660020571518
10553,306.96428652366967
10554,-179.11766493342463
10555,-155.7759049400488
10556,-208.75257057910872
10557,-257.42597802041695
10558,-187.8870804578437
10559,178.95968589803266
10560,769.2994246067669
10561,131.45400495646368
10562,-86.33605847725514
10563,-440.78969412879866
10564,522.2063378416938
10565,74.26044537058809
10566,-273.34519080824947
10567,23.88548320272253
10568,-140.88619011673734
10569,337.4418933254643
10570,63.42512024403284
10571,-78.12104360563885
10572,-209.4159615061074
10573,-354.3022169957897
10574,261.5495894072735
10575,252.78475303502248
10576,415.332793496397
10577,-341.4106217749629
10578,-101.54306561728924
10579,-82.98003734434735
10580,-146.19185945083126
10581,-400.9570095088499
10582,114.68810161530621
10583,-318.40944917284145
10584,-27.128651113152042
10585,253.39206355032258
10586,-15.161597235908925
10587,490.27631015669897
10588,67.16055415516038
10589,-583.6536301606621
10590,566.8292227808795
10591,-659.7840206113417
10592,-280.3445865766315
10593,-618.4849576034638
10594,-403.0815217720829
10595,52.58079586777713
10596,154.13724781790555
10597,-187.18724588645773
10598,45.06432286401882
10599,389.86980245897564
10600,497.4944277009727
10601,-172.60466145697012
10602,-199.48804830691256
10603,146.3321354045882
10604,-745.9314211823636
10605,-230.9357823467961
10606,-157.73768823510503
10607,170.55585672160626
10608,58.52819579127423
10609,21.778235377083806
10610,-33.84543238859489
10611,527.011532145019
10612,370.3597932478215
10613,-83.70884929336731
10614,-297.8667818275181
10615,379.6300416409045
10616,-194.4998186788643
10617,-59.0811542392391
10618,-59.05074145608472
10619,-265.7953310406409
10620,-488.3242148449634
10621,-28.133316815095977
10622,-110.89724251664033
10623,642.5198198743135
10624,-25.104958245575002
10625,368.2746547201471
10626,274.799213527043
10627,416.52612933638386
10628,110.5732486798428
10629,561.378352052166
10630,497.1437621157766
10631,-201.6098773445097
10632,-370.05229826158813
10633,731.0573724235965
10634,-380.1370791551683
10635,-200.60251550520928
10636,272.0860118937546
10637,269.84058991076245
10638,-243.56399508534486
10639,-80.64209434586832
10640,-467.97701289855365
10641,384.1033091717143
10642,-158.51464076438117
10643,-321.14290897908114
10644,-72.30709812158446
10645,244.89650104863074
10646,-111.7668798992764
10647,-71.30354161628634
10648,-97.14900534513967
10649,387.99285294446327
10650,134.07976082545468
10651,-372.724539718345
10652,-153.89734891410538
10653,376.0557246783062
10654,-45.06699972728231
10655,29.111024201618456
10656,-164.38841371392408
10657,291.38028755702345
10658,-389.64290898924577
10659,-145.4538136607274
10660,276.5061419927232
10661,-134.09381091719064
10662,82.94811155481096
10663,143.7733706105273
10664,230.85377823040852
10665,649.8980469913483
10666,188.10011410399306
10667,170.7722161437634
10668,-533.8474844790474
10669,-516.1349688253713
10670,-356.78697467216494
10671,480.90374320564786
10672,-54.53599296167701
10673,-272.6605720403793
10674,-89.16369341976606
10675,-97.40004082496222
10676,-264.29803775062624
10677,-558.8516759610397
10678,-18.223173989824044
10679,238.6833785879813
10680,-107.49682687897524
10681,-439.7371496922754
10682,-366.0873776204496
10683,540.4744022919003
10684,-335.9192295399904
10685,128.98481364662376
10686,-360.4650592778849
10687,-211.01458656820063
10688,115.70383605399749
10689,-723.633356224771
10690,380.8939221056093
10691,24.30096980575404
10692,-145.38761452740908
10693,-157.28295617853763
10694,134.10336003673086
10695,215.95710077116337
10696,-310.2061637343896
10697,18.018883693843254
10698,-287.16969472965695
10699,-244.8288894362397
10700,-126.15190632103001
10701,-276.8510336972004
10702,-63.90282319538454
10703,-268.2907419843638
10704,80.99060618707703
10705,135.49197649147848
10706,265.86171737073755
10707,290.15338931857366
10708,72.85750706987587
10709,-88.64501838284352
10710,-562.5238017086128
10711,-257.9685916645932
10712,-88.32818773227683
10713,-608.9048913545763
10714,16.648129846868645
10715,-117.99664144508685
10716,244.48813585825127
10717,60.96132064652633
10718,640.8504726114277
10719,15.073592658661756
10720,135.00644430477328
10721,39.52337453323287
10722,86.44560574134336
10723,20.337654615454515
10724,217.44242023197938
10725,-8.574845990248729
10726,172.39758731739983
10727,-326.00374877329153
10728,347.5813407240377
10729,128.9580390911472
10730,-379.7500886129536
10731,-134.70695705662644
10732,153.56888514342188
10733,-72.12278608897107
10734,183.30848830572722
10735,-456.53877619138035
10736,152.275301625996
10737,-20.65828059907008
10738,245.62232835465767
10739,776.4009728233559
10740,-320.1434529602265
10741,-479.3197082847779
10742,-69.75434860290747
10743,-372.0104531960501
10744,397.2822473818072
10745,94.97293025154161
10746,-545.8700939849747
10747,92.71733084803274
10748,456.62324679869675
10749,140.33519629204062
10750,-542.6167845034428
10751,33.25617847305652
10752,237.54555311936647
10753,-260.51478060377417
10754,-227.74117804894465
10755,-18.374207944645125
10756,357.2320793577917
10757,234.16866322379485
10758,309.0494908647164
10759,109.41620907267915
10760,297.04627719533744
10761,431.28271868977265
10762,-285.9027541516839
10763,-461.1231850605641
10764,458.84116852029234
10765,-35.132478657934726
10766,-138.96677867277975
10767,435.87811135413875
10768,-327.55173248124237
10769,-16.175842225601908
10770,32.68738315097133
10771,-143.11036093613313
10772,-82.91163796819359
10773,-26.395849579090576
10774,-295.90654248376944
10775,-300.944551309277
10776,-157.03746176056214
10777,-444.10542517056814
10778,55.54295923374431
10779,136.09573343373853
10780,-59.93423441413748
10781,774.786939355855
10782,-291.82146940254177
10783,449.65451335805335
10784,-231.20082491305192
10785,88.18058840405115
10786,511.6823816159456
10787,27.698913991855182
10788,69.71900343078613
10789,-684.0304286748204
10790,-181.16575418910566
10791,-592.2856835316275
10792,-326.37230449136865
10793,527.5739554313371
10794,-175.9822322889263
10795,555.3273243262521
10796,-40.06219256947679
10797,-242.9096118442563
10798,466.4750098322098
10799,209.72657821779933
10800,112.47399028633899
10801,655.9597092112735
10802,-253.67288201365116
10803,-143.14006436902645
10804,261.9090334491243
10805,-51.43052462098865
10806,-646.5343714931205
10807,-114.11730645512843
10808,126.14931118008047
10809,204.59346285899582
10810,-300.3936136583139
10811,-415.68674588953894
10812,6.449152884280981
10813,72.80107777482917
10814,160.6608720814523
10815,249.31168929181743
10816,-248.28534524656365
10817,7.8306299226135785
10818,-466.3838270166601
10819,290.15144404460034
10820,-309.03320656333995
10821,528.6916611956274
10822,372.49384793225283
10823,-328.0862663096855
10824,-94.6587340772503
10825,55.569194140457924
10826,67.34382419031724
10827,-533.6683812491306
10828,-128.10863350344806
10829,-542.9948584464202
10830,54.63463967257928
10831,182.66043483267856
10832,-41.29948573089196
10833,652.8127633917356
10834,-336.96578073788805
10835,99.96282019773743
10836,811.7900163367069
10837,-346.252116065299
10838,103.69087960098396
10839,487.73608126333374
10840,120.89569101399141
10841,-324.3296740543673
10842,-136.4121297121463
10843,-41.92443003097728
10844,282.7029865802322
10845,345.62032897020424
10846,124.69798534752412
10847,-206.11335283373398
10848,155.93998583214102
10849,-443.76722994338394
10850,-273.3430034005978
10851,195.95033081854584
10852,-30.69004085139903
10853,86.56778659815312
10854,-312.21136188949674
10855,41.005246961457786
10856,307.675180199947
10857,532.9059494214049
10858,260.16168056338057
10859,362.00550753373625
10860,101.32898120196654
10861,38.44129613989354
10862,20.267674753903233
10863,117.44024988074567
10864,573.6911827078559
10865,-507.59205851450116
10866,-211.76962671045686
10867,-78.39989740428155
10868,-319.57376765957383
10869,-267.44656441833394
10870,-780.8570319676232
10871,50.22998055644274
10872,-298.5490108171665
10873,23.392386523117697
10874,-76.290597410149
10875,-257.59747046425355
10876,171.56436509796652
10877,-121.60078316248917
10878,-451.37377685542947
10879,81.13533884268259
10880,-212.5524931714271
10881,-3.5349272290947873
10882,-408.2554810001857
10883,-158.65133194465798
10884,238.3983420161318
10885,-133.03572327369858
10886,-266.0840826060644
10887,247.7427043819469
10888,347.966544283237
10889,-511.31524281086615
10890,21.815871215018863
10891,-163.84140964229073
10892,-472.5608363970486
10893,-365.0082671512363
10894,272.43713793224003
10895,92.3737637489156
10896,491.8081456846512
10897,-200.0360581358103
10898,144.3149082498741
10899,-554.3580524199998
10900,-449.35755789415964
10901,565.0154801799597
10902,446.31875807462023
10903,309.69738818741365
10904,282.92794140775237
10905,176.19762818996716
10906,-315.14185176038035
10907,612.3377931152993
10908,274.2522312477304
10909,-19.43617305856466
10910,404.62544777052454
10911,47.266481426986104
10912,101.89624080960567
10913,98.14809562777742
10914,-231.35258244372076
10915,136.33612319164314
10916,-150.31005926794785
10917,461.19954997878887
10918,145.69015888427168
10919,-405.82374187555985
10920,-405.55256587509786
10921,213.67394365056066
10922,-204.8036402731438
10923,-118.57063791050822
10924,675.230264829072
10925,145.16198786853278
10926,489.68700201996137
10927,-173.76557459369224
10928,89.69168465283641
10929,239.01179154231048
10930,-68.18000068660291
10931,93.66677561513245
10932,-196.55301722008394
10933,-711.7534447200949
10934,-104.15023991148807
10935,55.73003950123041
10936,74.24035058478631
10937,625.7495908769054
10938,234.9868848687542
10939,221.5929479387562
10940,61.93159175679426
10941,239.73644833443706
10942,-21.33808181831746
10943,180.1647362970908
10944,14.918627995499097
10945,-374.86568834825107
10946,-397.5149288584039
10947,114.66690843216212
10948,-269.61622879894173
10949,0.13921221449007604
10950,-34.594846760692036
10951,72.73402122668003
10952,-188.80556313903762
10953,-365.53367192345394
10954,-67.59552255426539
10955,19.50117013917944
10956,212.78259013823538
10957,170.72284688263136
10958,48.7560558820191
10959,-239.446522791647
10960,409.7382051551788
10961,399.86800565030995
10962,18.69310045997624
10963,165.76697195984372
10964,-124.38945349671079
10965,54.99452321278734
10966,640.4320745648698
10967,7.57879273555648
10968,-265.0476304100105
10969,1.6927330910941443
10970,18.517133621268915
10971,-248.85163930169284
10972,106.86193154650846
10973,251.63914312090935
10974,133.8377395364061
10975,-358.26696137693216
10976,426.26144731764316
10977,71.97842246974051
10978,-322.0875596252211
10979,438.8402675015937
10980,-40.13211449134161
10981,283.8035686529256
10982,-487.9061953325873
10983,-86.93302825214903
10984,-470.85015109168967
10985,73.14648277315253
10986,-688.3900989407987
10987,392.4785675660401
10988,-328.63103749553784
10989,149.39160063469092
10990,321.79311476060667
10991,584.3930870450627
10992,206.75729570024848
10993,36.54822599700806
10994,-37.778285211187466
10995,-551.0517094651383
10996,-107.85120387757098
10997,-176.806027953532
10998,-356.8894911731825
10999,418.4145841124778
11000,-26.13349601698283
11001,-213.90951362803
11002,246.5797888198772
11003,-32.011024949713146
11004,-126.73258849582439
11005,26.914491557620682
11006,198.92197376295195
11007,-18.843554414706052
11008,-119.51484607642135
11009,-389.90376053107394
11010,-149.5092860714798
11011,-308.96203021469387
11012,-478.7771604137531
11013,-616.7291412522799
11014,-25.89082961138467
11015,-133.176590316863
11016,-633.05872522932
11017,-32.26329474560819
11018,28.795819581694335
11019,-290.0013236406609
11020,-168.02496539200177
11021,-173.84102001973844
11022,107.27955415166478
11023,278.3287852069999
11024,164.73665181591312
11025,596.7860199506158
11026,737.7802177171226
11027,-57.04439870388667
11028,-20.381913027884746
11029,193.11140830024667
11030,150.95242220368172
11031,-340.8779258558667
11032,207.55657024653755
11033,-27.67472612589133
11034,-146.95165736571298
11035,-121.88066829612579
11036,144.47950532989088
11037,333.20953167889576
11038,-452.5131209680469
11039,-208.53684674422328
11040,265.8449475236098
11041,-86.19645950050146
11042,-456.01061792236305
11043,-377.7300472014268
11044,277.55668897045507
11045,-98.28816556864524
11046,-258.67741823285036
11047,508.51302164659154
11048,-27.8294667674142
11049,-397.83822522418905
11050,27.29423154804252
11051,55.46090696291134
11052,86.5244396150272
11053,-417.71826706416584
11054,265.07469217436994
11055,126.49537980057329
11056,-731.2337998933435
11057,26.768529070431804
11058,15.172424965472207
11059,603.1491770539619
11060,-68.5103690857593
11061,-630.1588497389256
11062,391.4398950451716
11063,191.2673977127144
11064,-82.79915889804431
11065,874.2798355716825
11066,130.1022096560798
11067,24.825257629838635
11068,10.015684555530076
11069,407.5535519509853
11070,184.93372244983743
11071,699.4013403550848
11072,12.874182171249135
11073,-569.7950312054741
11074,-60.6182675302733
11075,-96.58944292586128
11076,19.660708357383417
11077,30.225969050066542
11078,-107.06858214835685
11079,-23.448153023309327
11080,-16.563489755113974
11081,18.76731799858695
11082,145.9503818222059
11083,-428.10275660092145
11084,-158.17477611037316
11085,-44.378080896787424
11086,-411.2997705448305
11087,218.42101808202582
11088,141.24530784475303
11089,316.63475597059096
11090,93.68023982535587
11091,154.1640540256542
11092,-132.92025023590986
11093,-293.8735713953067
11094,485.30634558787625
11095,-271.2294815068558
11096,373.38314717843383
11097,-359.6695987563294
11098,-459.9923044506956
11099,209.05369852328326
11100,46.74008351487578
11101,-767.8965435991802
11102,-153.96946682570592
11103,-66.68289246156868
11104,-15.944035080886433
11105,16.075984345000226
11106,157.03893670157382
11107,585.6578635592913
11108,-259.63810597939283
11109,264.48646669308573
11110,171.55865069952827
11111,182.06572554508463
11112,-336.8833733608899
11113,-403.2385387031544
11114,114.57772510795635
11115,161.83644349638936
11116,-628.0447010001037
11117,242.0117530553871
11118,362.86303611765493
11119,60.71370640424432
11120,-359.3112312132579
11121,-379.0818795057249
11122,237.837784949788
11123,-293.4175091399269
11124,-397.45137920298356
11125,159.5888560513267
11126,365.0374752135955
11127,-720.6128464897358
11128,500.1648657714836
11129,-11.265810006164283
11130,-69.35501502523704
11131,250.86562155967724
11132,-169.3067854080243
11133,120.43720692692577
11134,-39.95315782539342
11135,-520.8790659997459
11136,-631.1061053453727
11137,-189.45128724586817
11138,73.57078736644351
11139,39.638131936282335
11140,-459.8374387751039
11141,4.029071723496973
11142,-197.44889965681864
11143,62.38974256914574
11144,-186.44535236927067
11145,-133.60822019560143
11146,305.0229789528652
11147,-46.02246759214496
11148,-42.281475985008115
11149,-174.61342313978054
11150,-221.81742427816766
11151,-177.5825537147674
11152,-1.6457791602112728
11153,92.19561472892613
11154,380.6366433481231
11155,5.176285533507414
11156,-43.264137860360435
11157,138.5690976831347
11158,-644.2373399718064
11159,-264.0526485409809
11160,388.0771113359528
11161,-314.57550396753084
11162,68.5957788536969
11163,313.9025059586693
11164,-174.136380005501
11165,75.24506091716542
11166,-48.30049653479193
11167,366.328134930542
11168,-300.95317522452024
11169,52.29547497280751
11170,199.7645085288453
11171,-291.452138881178
11172,-221.25525714195052
11173,-347.6337366501132
11174,-203.1697372256591
11175,-377.9229754446033
11176,-39.059901238721636
11177,-27.657708986923613
11178,-4.840069011084605
11179,387.6931701816715
11180,173.075211008616
11181,932.2704016789723
11182,-79.75948934966334
11183,140.83197737225
11184,39.68402985812739
11185,443.52420804431375
11186,342.3599487202393
11187,-137.8579525840633
11188,596.3305304911726
11189,207.6469264235075
11190,-628.7444696897285
11191,498.5177064988451
11192,-157.93924874004867
11193,351.10783976574214
11194,21.7113335356006
11195,-147.85882005549414
11196,204.57246274928198
11197,29.47461824941387
11198,121.43392964124419
11199,-565.6199353865659
11200,-229.61058695852722
11201,-46.80447710874246
11202,686.9993413504832
11203,-439.37600813835684
11204,-564.306780926227
11205,-449.4452387206125
11206,-187.01337557795304
11207,63.714470752306326
11208,226.5321796112908
11209,-238.26195886607536
11210,8.03175266796632
11211,-360.68869418514635
11212,-123.99311613868878
11213,-388.8646194630031
11214,21.025862631445793
11215,-301.50187125630407
11216,215.87740831289597
11217,403.51021004979975
11218,435.69760335692615
11219,-107.10092088372231
